Postcode,Suburb,State
4494,TARAWERA,QLD
4694,TARGINNIE,QLD
4068,TARINGA,QLD
4309,TAROME,QLD
4314,TAROMEO,QLD
4615,TARONG,QLD
4420,TAROOM,QLD
4703,TAROOMBALL,QLD
4121,TARRAGINDI,QLD
4702,TARRAMBA,QLD
4885,TARZALI,QLD
4674,TAUNTON,QLD
4850,TAYLORS BEACH,QLD
4740,TE KOWAI,QLD
4650,TEDDINGTON,QLD
4620,TEEBAR,QLD
4314,TEELAH,QLD
4423,TEELBA,QLD
4680,TELINA,QLD
4630,TELLEBANG,QLD
4310,TEMPLIN,QLD
4005,TENERIFFE,QLD
4105,TENNYSON,QLD
4387,TERRICA,QLD
4309,TEVIOTVILLE,QLD
4565,TEWANTIN,QLD
4385,TEXAS,QLD
4670,THABEBAN,QLD
4306,THAGOONA,QLD
4497,THALLON,QLD
4370,THANE,QLD
4370,THANES CREEK,QLD
4716,THANGOOL,QLD
4492,THARGOMINDAH,QLD
4340,THE BLUFF,QLD
4355,THE BLUFF,QLD
4702,THE CAVES,QLD
4701,THE COMMON,QLD
4570,THE DAWN,QLD
4650,THE DIMONDS,QLD
4373,THE FALLS,QLD
4061,THE GAP,QLD
4825,THE GAP,QLD
4370,THE GLEN,QLD
4406,THE GUMS,QLD
4373,THE HEAD,QLD
4370,THE HERMITAGE,QLD
4700,THE KEPPELS,QLD
4740,THE LEAP,QLD
4625,THE LIMITS,QLD
4714,THE MINE,QLD
4695,THE NARROWS,QLD
4570,THE PALMS,QLD
4707,THE PERCY GROUP,QLD
4357,THE PINES,QLD
4700,THE RANGE,QLD
4377,THE SUMMIT,QLD
4570,THEEBINE,QLD
4719,THEODORE,QLD
4721,THERESA CREEK,QLD
4650,THINOOMBA,QLD
4702,THOMPSON POINT,QLD
4800,THOOPARA,QLD
4871,THORNBOROUGH,QLD
4380,THORNDALE,QLD
4158,THORNESIDE,QLD
4164,THORNLANDS,QLD
4341,THORNTON,QLD
4873,THORNTON BEACH,QLD
4352,THORNVILLE,QLD
4630,THREE MOON,QLD
4824,THREE RIVERS,QLD
4376,THULIMBAH,QLD
4817,THURINGOWA CENTRAL,QLD
4814,THURINGOWA DC,QLD
4875,THURSDAY ISLAND,QLD
4650,TIARO,QLD
4709,TIERI,QLD
4580,TIN CAN BAY,QLD
4650,TINANA,QLD
4650,TINANA SOUTH,QLD
4872,TINAROO,QLD
4563,TINBEERWAH,QLD
4173,TINGALPA,QLD
4173,TINGALPA DC,QLD
4608,TINGOORA,QLD
4455,TINGUN,QLD
4650,TINNANBAR,QLD
4405,TIPTON,QLD
4671,TIRROAN,QLD
4305,TIVOLI,QLD
4702,TOGARA,QLD
4829,TOKO,QLD
4882,TOLGA,QLD
4820,TOLL,QLD
4850,TOOBANNA,QLD
4498,TOOBEAH,QLD
4313,TOOGOOLAWAH,QLD
4655,TOOGOOM,QLD
4818,TOOLAKEA,QLD
4570,TOOLARA FOREST,QLD
4370,TOOLBURRA,QLD
4680,TOOLOOA,QLD
4816,TOOMULLA,QLD
4625,TOONDAHRA,QLD
4816,TOONPAN,QLD
4510,TOORBUL,QLD
4066,TOOWONG,QLD
4066,TOOWONG BC,QLD
4066,TOOWONG DC,QLD
4350,TOOWOOMBA,QLD
4350,TOOWOOMBA CITY,QLD
4350,TOOWOOMBA DC,QLD
4350,TOOWOOMBA EAST,QLD
4352,TOOWOOMBA MC,QLD
4350,TOOWOOMBA SOUTH,QLD
4350,TOOWOOMBA VILLAGE FAIR,QLD
4350,TOOWOOMBA WEST,QLD
4350,TOP CAMP,QLD
4885,TOPAZ,QLD
4662,TORBANLEA,QLD
4655,TORQUAY,QLD
4816,TORRENS CREEK,QLD
4350,TORRINGTON,QLD
4560,TOWEN MOUNTAIN,QLD
4820,TOWERS HILL,QLD
4810,TOWN COMMON,QLD
4341,TOWNSON,QLD
4810,TOWNSVILLE,QLD
4810,TOWNSVILLE CITY,QLD
4810,TOWNSVILLE DC,QLD
4810,TOWNSVILLE MC,QLD
4813,TOWNSVILLE MILPO,QLD
4825,TOWNVIEW,QLD
4570,TRAVESTON,QLD
4850,TREBONNE,QLD
4370,TREGONY,QLD
4879,TRINITY BEACH,QLD
4879,TRINITY PARK,QLD
4714,TROTTER CREEK,QLD
4874,TRUNDING,QLD
4650,TUAN,QLD
4650,TUAN FOREST,QLD
4570,TUCHEKOI,QLD
4411,TUCKERANG,QLD
4490,TUEN,QLD
4224,TUGUN,QLD
4854,TULLY,QLD
4854,TULLY HEADS,QLD
4352,TUMMAVILLE,QLD
4888,TUMOULIN,QLD
4702,TUNGAMULL,QLD
4357,TURALLIN,QLD
4678,TURKEY BEACH,QLD
4742,TURRAWULLA,QLD
4564,TWIN WATERS,QLD
4570,TWO MILE,QLD
4467,TYRCONNEL,QLD
4680,UBOBO,QLD
4875,UGAR ISLAND,QLD
4702,ULOGIE,QLD
4876,UMAGICO,QLD
4352,UMBIRAM,QLD
4119,UNDERWOOD,QLD
4285,UNDULLAH,QLD
4072,UNIVERSITY OF QUEENSLAND,QLD
4883,UPPER BARRON,QLD
4069,UPPER BROOKFIELD,QLD
4510,UPPER CABOOLTURE,QLD
4209,UPPER COOMERA,QLD
4402,UPPER COOYAR CREEK,QLD
4873,UPPER DAINTREE,QLD
4860,UPPER DARADGEE,QLD
4454,UPPER DAWSON,QLD
4344,UPPER FLAGSTONE,QLD
4370,UPPER FREESTONE,QLD
4570,UPPER GLASTONBURY,QLD
4809,UPPER HAUGHTON,QLD
4570,UPPER KANDANGA,QLD
4055,UPPER KEDRON,QLD
4352,UPPER LOCKYER,QLD
4122,UPPER MOUNT GRAVATT,QLD
4122,UPPER MOUNT GRAVATT BC,QLD
4361,UPPER PILTON,QLD
4355,UPPER PINELANDS,QLD
4850,UPPER STONE,QLD
4343,UPPER TENTHILL,QLD
4477,UPPER WARREGO,QLD
4370,UPPER WHEATVALE,QLD
4614,UPPER YARRAMAN,QLD
4655,URANGAN,QLD
4655,URRAWEEN,QLD
4871,UTCHEE CREEK,QLD
4465,V GATE,QLD
4561,VALDORA,QLD
4352,VALE VIEW,QLD
4715,VALENTINE PLAINS,QLD
4742,VALKYRIE,QLD
4850,VALLEY OF LAGOONS,QLD
4227,VARSITY LAKES,QLD
4860,VASA VIEWS,QLD
4630,VENTNOR,QLD
4347,VERADILLA,QLD
4285,VERESDALE,QLD
4285,VERESDALE SCRUB,QLD
4306,VERNOR,QLD
4562,VERRIERDALE,QLD
4570,VETERAN,QLD
4361,VICTORIA HILL,QLD
4751,VICTORIA PLAINS,QLD
4850,VICTORIA PLANTATION,QLD
4165,VICTORIA POINT,QLD
4165,VICTORIA POINT WEST,QLD
4822,VICTORIA VALE,QLD
4570,VICTORY HEIGHTS,QLD
4514,VILLENEUVE,QLD
4814,VINCENT,QLD
4343,VINEGAR HILL,QLD
4014,VIRGINIA,QLD
4014,VIRGINIA BC,QLD
4014,VIRGINIA DC,QLD
4076,WACOL,QLD
4513,WAGTAIL GROVE,QLD
4625,WAHOON,QLD
4420,WAIKOLA,QLD
4404,WAINUI,QLD
4872,WAIRUNA,QLD
4154,WAKERLEY,QLD
4462,WALHALLOW,QLD
4872,WALKAMIN,QLD
4650,WALKERS POINT,QLD
4751,WALKERSTON,QLD
4670,WALKERVALE,QLD
4310,WALLACES CREEK,QLD
4850,WALLAMAN,QLD
4383,WALLANGARRA,QLD
4702,WALLAROO,QLD
4671,WALLAVILLE,QLD
4655,WALLIEBUM,QLD
4655,WALLIGAN,QLD
4306,WALLOON,QLD
4570,WALLU,QLD
4428,WALLUMBILLA,QLD
4428,WALLUMBILLA NORTH,QLD
4428,WALLUMBILLA SOUTH,QLD
4714,WALMUL,QLD
4854,WALTER HILL,QLD
4856,WALTER LEVER ESTATE,QLD
4714,WALTERHALL,QLD
4512,WAMURAN,QLD
4512,WAMURAN BASIN,QLD
4700,WANDAL,QLD
4419,WANDOAN,QLD
4871,WANGAN,QLD
4806,WANGARATTA,QLD
4877,WANGETTI,QLD
4860,WANJURU,QLD
4306,WANORA,QLD
4513,WARABA,QLD
4575,WARANA,QLD
4823,WARBURTON,QLD
4470,WARD,QLD
4829,WARENDA,QLD
4417,WARKON,QLD
4500,WARNER,QLD
4718,WARNOAH,QLD
4605,WARNUNG,QLD
4411,WARRA,QLD
4875,WARRABER ISLET,QLD
4854,WARRAMI,QLD
4307,WARRILL VIEW,QLD
4387,WARROO,QLD
4871,WARRUBULLEN,QLD
4370,WARWICK,QLD
4370,WARWICK DC,QLD
4306,WASHPOOL,QLD
4670,WATALGAN,QLD
4621,WATERANGA,QLD
4133,WATERFORD,QLD
4133,WATERFORD WEST,QLD
4673,WATERLOO,QLD
4385,WATSONS CROSSING,QLD
4887,WATSONVILLE,QLD
4615,WATTLE CAMP,QLD
4610,WATTLE GROVE,QLD
4357,WATTLE RIDGE,QLD
4704,WATTLEBANK,QLD
4875,WAUA ISLET,QLD
4871,WAUGH POCKET,QLD
4012,WAVELL HEIGHTS,QLD
4012,WAVELL HEIGHTS NORTH,QLD
4825,WAVERLEY,QLD
4722,WEALWANDANGIE,QLD
4860,WEBB,QLD
4497,WEENGALLON,QLD
4703,WEERRIBA,QLD
4874,WEIPA,QLD
4874,WEIPA AIRPORT,QLD
4406,WEIR RIVER,QLD
4670,WELCOME CREEK,QLD
4350,WELLCAMP,QLD
4121,WELLERS HILL,QLD
4417,WELLESLEY,QLD
4892,WELLESLEY ISLANDS,QLD
4160,WELLINGTON POINT,QLD
4507,WELSBY,QLD
4615,WENGENVILLE,QLD
4874,WENLOCK,QLD
4405,WERANGA,QLD
4417,WERIBONE,QLD
4219,WEST BURLEIGH,QLD
4101,WEST END,QLD
4810,WEST END,QLD
4680,WEST GLADSTONE,QLD
4359,WEST HALDON,QLD
4305,WEST IPSWICH,QLD
4740,WEST MACKAY,QLD
4819,WEST POINT,QLD
4403,WEST PRAIRIE,QLD
4700,WEST ROCKHAMPTON,QLD
4680,WEST STOWE,QLD
4892,WEST WELLESLEY ISLANDS,QLD
4559,WEST WOOMBYE,QLD
4350,WESTBROOK,QLD
4870,WESTCOURT,QLD
4357,WESTERN CREEK,QLD
4454,WESTGROVE,QLD
4074,WESTLAKE,QLD
4422,WESTMAR,QLD
4514,WESTVALE,QLD
4702,WESTWOOD,QLD
4625,WETHERON,QLD
4562,WEYBA DOWNS,QLD
4850,WHARPS,QLD
4606,WHEATLANDS,QLD
4370,WHEATVALE,QLD
4387,WHETSTONE,QLD
4352,WHICHELLO,QLD
4352,WHITE MOUNTAIN,QLD
4507,WHITE PATCH,QLD
4306,WHITE ROCK,QLD
4868,WHITE ROCK,QLD
4503,WHITESIDE,QLD
4870,WHITFIELD,QLD
4802,WHITSUNDAYS,QLD
4873,WHYANBEEL,QLD
4570,WIDGEE,QLD
4570,WIDGEE CROSSING NORTH,QLD
4570,WIDGEE CROSSING SOUTH,QLD
4490,WIDGEEGOARA,QLD
4413,WIEAMBILLA,QLD
4520,WIGHTS MOUNTAIN,QLD
4612,WIGTON,QLD
4370,WILDASH,QLD
4608,WILKESDALE,QLD
4110,WILLAWONG,QLD
4209,WILLOW VALE,QLD
4306,WILLOWBANK,QLD
4702,WILLOWS,QLD
4702,WILLOWS GEMFIELDS,QLD
4370,WILLOWVALE,QLD
4829,WILLS,QLD
4800,WILSON BEACH,QLD
4625,WILSON VALLEY,QLD
4307,WILSONS PLAINS,QLD
4570,WILSONS POCKET,QLD
4350,WILSONTON,QLD
4350,WILSONTON HEIGHTS,QLD
4051,WILSTON,QLD
4721,WINCHESTER,QLD
4207,WINDAROO,QLD
4605,WINDERA,QLD
4670,WINDERMERE,QLD
4478,WINDEYER,QLD
4481,WINDORAH,QLD
4030,WINDSOR,QLD
4670,WINFIELD,QLD
4825,WINSTON,QLD
4735,WINTON,QLD
4347,WINWILL,QLD
4515,WINYA,QLD
4122,WISHART,QLD
4352,WITHCOTT,QLD
4275,WITHEREN,QLD
4552,WITTA,QLD
4311,WIVENHOE HILL,QLD
4306,WIVENHOE POCKET,QLD
4370,WIYARRA,QLD
4419,WOLEEBEE,QLD
4721,WOLFANG,QLD
4207,WOLFFDENE,QLD
4570,WOLVI,QLD
4465,WOMALILLA,QLD
4465,WOMBLEBANK,QLD
4370,WOMINA,QLD
4671,WONBAH,QLD
4671,WONBAH FOREST,QLD
4606,WONDAI,QLD
4390,WONDALLI,QLD
4887,WONDECLA,QLD
4655,WONDUNNA,QLD
4873,WONGA BEACH,QLD
4883,WONGABEL,QLD
4852,WONGALING BEACH,QLD
4210,WONGAWALLAN,QLD
4275,WONGLEPONG,QLD
4620,WOOCOO,QLD
4343,WOODBINE,QLD
4703,WOODBURY,QLD
4305,WOODEND,QLD
4680,WOODERSON,QLD
4514,WOODFORD,QLD
4660,WOODGATE,QLD
4285,WOODHILL,QLD
4343,WOODLANDS,QLD
4352,WOODLEIGH,QLD
4625,WOODMILLAR,QLD
4114,WOODRIDGE,QLD
4816,WOODSTOCK,QLD
4802,WOODWARK,QLD
4019,WOODY POINT,QLD
4702,WOOLEIN,QLD
4822,WOOLGAR,QLD
4102,WOOLLOONGABBA,QLD
4515,WOOLMAR,QLD
4352,WOOLMER,QLD
4570,WOOLOOGA,QLD
4310,WOOLOOMAN,QLD
4030,WOOLOOWIN,QLD
4340,WOOLSHED,QLD
4559,WOOMBYE,QLD
4357,WOONDUL,QLD
4570,WOONDUM,QLD
4670,WOONGARRA,QLD
4207,WOONGOOLBA,QLD
4871,WOOPEN CREEK,QLD
4713,WOORABINDA,QLD
4507,WOORIM,QLD
4608,WOOROOLIN,QLD
4702,WOOROONA,QLD
4605,WOOROONDEN,QLD
4860,WOOROONOORAN,QLD
4552,WOOTHA,QLD
4621,WOOWOONGA,QLD
4868,WOREE,QLD
4213,WORONGARY,QLD
4702,WOWAN,QLD
4601,WRATTENS FOREST,QLD
4869,WRIGHTS CREEK,QLD
4892,WROTHAM,QLD
4895,WUJAL WUJAL,QLD
4811,WULGURU,QLD
4305,WULKURAKA,QLD
4806,WUNJUNGA,QLD
4714,WURA,QLD
4680,WURDONG HEIGHTS,QLD
4575,WURTULLA,QLD
4627,WURUMA DAM,QLD
4352,WUTUL,QLD
4390,WYAGA,QLD
4615,WYALLA,QLD
4350,WYALLA PLAZA,QLD
4489,WYANDRA,QLD
4310,WYARALONG,QLD
4382,WYBERBA,QLD
4702,WYCARBAH,QLD
4412,WYCHIE,QLD
4455,WYCOMBE,QLD
4178,WYNNUM,QLD
4178,WYNNUM NORTH,QLD
4178,WYNNUM PLAZA,QLD
4178,WYNNUM WEST,QLD
4352,WYREEMA,QLD
4723,WYUNA,QLD
4704,YAAMBA,QLD
4818,YABULU,QLD
4390,YAGABURNE,QLD
4892,YAGOONYA,QLD
4352,YALANGUR,QLD
4741,YALBOROO,QLD
4875,YAM ISLAND,QLD
4720,YAMALA,QLD
4305,YAMANTO,QLD
4673,YANDARAN,QLD
4478,YANDARLO,QLD
4352,YANDILLA,QLD
4561,YANDINA,QLD
4561,YANDINA CREEK,QLD
4371,YANGAN,QLD
4731,YARAKA,QLD
4401,YARGULLEN,QLD
4573,YAROOMBA,QLD
4871,YARRABAH,QLD
4207,YARRABILBA,QLD
4892,YARRADEN,QLD
4614,YARRAMAN,QLD
4356,YARRANLEA,QLD
4630,YARROL,QLD
4694,YARWUN,QLD
4207,YATALA,QLD
4207,YATALA DC,QLD
4105,YEERONGPILLY,QLD
4388,YELARBON,QLD
4625,YENDA,QLD
4650,YENGARIE,QLD
4703,YEPPOON,QLD
4104,YERONGA,QLD
4650,YERRA,QLD
4313,YIMBUN,QLD
4875,YORKE ISLAND,QLD
4878,YORKEYS KNOB,QLD
4490,YOWAH,QLD
4520,YUGAR,QLD
4416,YULABILLA,QLD
4427,YULEBA,QLD
4427,YULEBA NORTH,QLD
4427,YULEBA SOUTH,QLD
4884,YUNGABURRA,QLD
4850,YURUGA,QLD
4034,ZILLMERE,QLD
4710,ZILZIE,QLD
5159,ABERFOYLE PARK,SA
5440,ABMINGA STATION,SA
5000,ADELAIDE,SA
5001,ADELAIDE,SA
5801,ADELAIDE,SA
5780,ADELAIDE AIRPORT,SA
5950,ADELAIDE AIRPORT,SA
5000,ADELAIDE BC,SA
5558,AGERY,SA
5311,ALAWOONA,SA
5014,ALBERT PARK,SA
5014,ALBERTON,SA
5154,ALDGATE,SA
5173,ALDINGA,SA
5173,ALDINGA BEACH,SA
5555,ALFORD,SA
5723,ALLANDALE STATION,SA
5009,ALLENBY GARDENS,SA
5291,ALLENDALE EAST,SA
5373,ALLENDALE NORTH,SA
5401,ALMA,SA
5730,ALPANA,SA
5733,ALTON DOWNS STATION,SA
5351,ALTONA,SA
0872,AMATA,SA
5222,AMERICAN BEACH,SA
5221,AMERICAN RIVER,SA
5431,AMYTON,SA
5464,ANAMA,SA
0872,ANANGU PITJANTJATJARA YANKUNYTJATJARA,SA
5722,ANDAMOOKA,SA
5722,ANDAMOOKA STATION,SA
5454,ANDREWS,SA
5114,ANDREWS FARM,SA
5255,ANGAS PLAINS,SA
5238,ANGAS VALLEY,SA
5353,ANGASTON,SA
5732,ANGEPENA,SA
5010,ANGLE PARK,SA
5117,ANGLE VALE,SA
5730,ANGORIGINA,SA
5723,ANNA CREEK,SA
5356,ANNADALE,SA
5222,ANTECHAMBER BAY,SA
5237,APAMURRA,SA
5413,APOINGA,SA
5480,APPILA,SA
5723,ARCKARINGA,SA
5720,ARCOONA,SA
5571,ARDROSSAN,SA
5732,ARKAROOLA,SA
5701,ARKAROOLA VILLAGE,SA
5453,ARMAGH,SA
5603,ARNO BAY,SA
5572,ARTHURTON,SA
5043,ASCOT PARK,SA
5157,ASHBOURNE,SA
5035,ASHFORD,SA
5137,ASHTON,SA
5259,ASHVILLE,SA
5076,ATHELSTONE,SA
5012,ATHOL PARK,SA
5451,AUBURN,SA
5072,AULDANA,SA
5374,AUSTRALIA PLAINS,SA
5273,AVENUE RANGE,SA
5253,AVOCA DELL,SA
5501,AVON,SA
0872,AYERS RANGE SOUTH,SA
5211,BACK VALLEY,SA
5601,BACKY POINT,SA
5373,BAGOT WELL,SA
5671,BAIRD BAY,SA
5354,BAKARA,SA
5354,BAKARA WELL,SA
5417,BALAH,SA
5461,BALAKLAVA,SA
5203,BALD HILLS,SA
5417,BALDINA,SA
5573,BALGOWAN,SA
5242,BALHANNAH,SA
5221,BALLAST HEAD,SA
5268,BANGHAM,SA
5481,BANGOR,SA
5091,BANKSIA PARK,SA
5460,BARABBA,SA
5432,BARATTA,SA
5453,BARINIA,SA
5345,BARMERA,SA
5641,BARNA,SA
5434,BARNDIOOTA,SA
5495,BAROOTA,SA
5351,BAROSSA GOLDFIELDS,SA
5520,BARUNGA GAP,SA
5138,BASKET RANGE,SA
5222,BAUDIN BEACH,SA
5223,BAY OF SHOALS,SA
5280,BEACHPORT,SA
5320,BEATTY,SA
5550,BEAUFORT,SA
5066,BEAUMONT,SA
5320,BEAUMONTS,SA
5042,BEDFORD PARK,SA
5523,BEETALOO VALLEY,SA
5052,BELAIR,SA
5491,BELALIE EAST,SA
5491,BELALIE NORTH,SA
5050,BELLEVUE HEIGHTS,SA
5730,BELTANA,SA
5730,BELTANA STATION,SA
5432,BELTON,SA
5255,BELVIDERE,SA
5453,BENBOURNIE,SA
5440,BENDA,SA
5343,BERRI,SA
5352,BETHANY,SA
5373,BETHEL,SA
5067,BEULAH PARK,SA
5009,BEVERLEY,SA
5118,BIBARINGA,SA
5432,BIBLIANDO,SA
5238,BIG BEND,SA
5153,BIGGS FLAT,SA
5720,BILLA KALINA,SA
5440,BILLEROO WEST,SA
5311,BILLIATT,SA
5440,BIMBOWRIE,SA
5440,BINDARRAH,SA
5262,BINNUM,SA
5223,BIRCHMORE,SA
5234,BIRDWOOD,SA
5015,BIRKENHEAD,SA
5035,BLACK FOREST,SA
5353,BLACK HILL,SA
5434,BLACK HILL STATION,SA
5571,BLACK POINT,SA
5431,BLACK ROCK,SA
5413,BLACK SPRINGS,SA
5291,BLACKFELLOWS CAVES,SA
5201,BLACKFELLOWS CREEK,SA
5275,BLACKFORD,SA
5051,BLACKWOOD,SA
5084,BLAIR ATHOL,SA
5114,BLAKEVIEW,SA
5250,BLAKISTON,SA
5700,BLANCHE HARBOR,SA
5357,BLANCHETOWN,SA
5255,BLETCHLEY,SA
5171,BLEWITT SPRINGS,SA
5730,BLINMAN,SA
5575,BLUFF BEACH,SA
5462,BLYTH,SA
5275,BOATSWAIN POINT,SA
5655,BOCKELBERG,SA
5453,BOCONNOC PARK,SA
5110,BOLIVAR,SA
5731,BOLLARDS LAGOON,SA
5238,BOLTO,SA
5719,BON BON,SA
5417,BOOBOROWIE,SA
5690,BOOKABIE,SA
5333,BOOKPURNONG,SA
5271,BOOL LAGOON,SA
5440,BOOLCOOMATTA,SA
5482,BOOLEROO CENTRE,SA
5330,BOOLGUN,SA
5633,BOONERDO,SA
5554,BOORS PLAIN,SA
5268,BORDERTOWN,SA
5268,BORDERTOWN SOUTH,SA
5309,BORRIKA,SA
5607,BOSTON,SA
5720,BOSWORTH,SA
5007,BOWDEN,SA
5374,BOWER,SA
5238,BOWHILL,SA
5461,BOWILLIA,SA
5550,BOWMANS,SA
5153,BRADBURY,SA
5381,BRADY CREEK,SA
5109,BRAHMA LODGE,SA
5670,BRAMFIELD,SA
5276,BRAY,SA
5320,BRENDA PARK,SA
5575,BRENTWOOD,SA
5155,BRIDGEWATER,SA
5381,BRIGHT,SA
5048,BRIGHTON,SA
5267,BRIMBAGO,SA
5253,BRINKLEY,SA
5464,BRINKWORTH,SA
5083,BROADVIEW,SA
5007,BROMPTON,SA
5607,BROOKER,SA
5032,BROOKLYN PARK,SA
5454,BROUGHTON RIVER VALLEY,SA
5222,BROWN BEACH,SA
5062,BROWN HILL CREEK,SA
5374,BROWNLOW,SA
5223,BROWNLOW KI,SA
5433,BRUCE,SA
5252,BRUKUNGA,SA
5374,BUCHANAN,SA
5118,BUCHFELDE,SA
5270,BUCKINGHAM,SA
5120,BUCKLAND PARK,SA
5641,BUCKLEBOO,SA
5311,BUGLE HUT,SA
5251,BUGLE RANGES,SA
5719,BULGUNNIA,SA
5157,BULL CREEK,SA
5440,BULLOO CREEK,SA
5520,BUMBUNGA,SA
5266,BUNBURY,SA
5491,BUNDALEER GARDENS,SA
5491,BUNDALEER NORTH,SA
5320,BUNDEY,SA
5540,BUNGAMA,SA
5464,BUNGAREE,SA
5641,BUNGEROO,SA
5417,BUNYUNG,SA
5253,BURDETT,SA
5520,BURNSFIELD,SA
5066,BURNSIDE,SA
5732,BURR WELL,SA
5417,BURRA,SA
5417,BURRA EASTERN DISTRICTS,SA
5291,BURRUNGULE,SA
5110,BURTON,SA
5560,BUTE,SA
5605,BUTLER,SA
5321,CADELL,SA
5321,CADELL LAGOON,SA
5271,CADGEE,SA
5671,CALCA,SA
5310,CALIPH,SA
5733,CALLANNA,SA
5254,CALLINGTON,SA
5501,CALOMBA,SA
5254,CALOOTE,SA
5341,CALPERUM STATION,SA
5490,CALTOWIE,SA
5490,CALTOWIE NORTH,SA
5490,CALTOWIE WEST,SA
5353,CAMBRAI,SA
5038,CAMDEN PARK,SA
5074,CAMPBELLTOWN,SA
5640,CAMPOONA,SA
5417,CANEGRASS,SA
5268,CANNAWIGARA,SA
5419,CANOWIE,SA
5420,CANOWIE BELT,SA
5280,CANUNDA,SA
5223,CAPE BORDA,SA
5291,CAPE DOUGLAS,SA
5275,CAPE JAFFA,SA
5204,CAPE JERVIS,SA
5641,CARALUE,SA
5680,CARAWA,SA
5301,CARCUMA,SA
5270,CAREW,SA
5144,CAREY GULLY,SA
5291,CAROLINE,SA
5291,CARPENTER ROCKS,SA
5204,CARRICKALINGA,SA
5432,CARRIETON,SA
5715,CARRIEWERLOO,SA
5223,CASSINI,SA
5076,CASTAMBUL,SA
5238,CAURNAMONT,SA
5094,CAVAN,SA
5422,CAVENAGH,SA
5291,CAVETON,SA
5690,CEDUNA,SA
5690,CEDUNA WATERS,SA
5341,CHAFFEY,SA
5231,CHAIN OF PONDS,SA
5680,CHANDADA,SA
5159,CHANDLERS HILL,SA
5153,CHAPEL HILL,SA
5253,CHAPMAN BORE,SA
5244,CHARLESTON,SA
5607,CHARLTON GULLY,SA
5690,CHARRA,SA
5014,CHELTENHAM,SA
5157,CHERRY GARDENS,SA
5134,CHERRYVILLE,SA
5660,CHILPENUNDA,SA
5573,CHINAMAN WELLS,SA
5680,CHINBINGINA,SA
5211,CHITON,SA
5341,CHOWILLA,SA
5164,CHRISTIE DOWNS,SA
5165,CHRISTIES BEACH,SA
5165,CHRISTIES BEACH NORTH,SA
5690,CHUNDARIA,SA
5000,CITY WEST CAMPUS,SA
5062,CLAPHAM,SA
5453,CLARE,SA
5039,CLARENCE GARDENS,SA
5034,CLARENCE PARK,SA
5157,CLARENDON,SA
5280,CLAY WELLS,SA
5238,CLAYPANS,SA
5256,CLAYTON BAY,SA
5733,CLAYTON STATION,SA
5085,CLEARVIEW,SA
5152,CLELAND,SA
5523,CLEMENTS GAP,SA
5640,CLEVE,SA
5733,CLIFTON HILLS STATION,SA
5570,CLINTON,SA
5570,CLINTON CENTRE,SA
5042,CLOVELLY PARK,SA
5346,COBDOGLA,SA
5654,COCATA,SA
5631,COCKALEECHIE,SA
5351,COCKATOO VALLEY,SA
5440,COCKBURN,SA
5607,COFFIN BAY,SA
5266,COLEBATCH,SA
5272,COLES,SA
5069,COLLEGE PARK,SA
5671,COLLEY,SA
5555,COLLINSFIELD,SA
5418,COLLINSVILLE,SA
5081,COLLINSWOOD,SA
5041,COLONEL LIGHT GARDENS,SA
5670,COLTON,SA
5277,COMAUM,SA
5700,COMMISSARIAT POINT,SA
5719,COMMONWEALTH HILL,SA
5291,COMPTON,SA
5118,CONCORDIA,SA
5464,CONDOWIE,SA
5272,CONMURRA,SA
5723,COOBER PEDY,SA
5583,COOBOWIE,SA
5701,COOK,SA
5261,COOKE PLAINS,SA
5670,COOLILLIE,SA
5341,COOLTONG,SA
5261,COOMANDOOK,SA
5267,COOMBE,SA
5431,COOMOOROO,SA
5607,COOMUNGA,SA
5265,COONALPYN,SA
5540,COONAMIA,SA
5263,COONAWARRA,SA
5719,COONDAMBO,SA
5690,COORABIE,SA
5264,COORONG,SA
5650,COOTRA,SA
5611,COOYERDOO,SA
5308,COPEVILLE,SA
5732,COPLEY,SA
5731,CORDILLO DOWNS,SA
5575,CORNY POINT,SA
5157,COROMANDEL EAST,SA
5051,COROMANDEL VALLEY,SA
5641,CORTLINYE,SA
5611,CORUNNA STATION,SA
5577,COUCH BEACH,SA
5607,COULTA,SA
5033,COWANDILLA,SA
5733,COWARIE,SA
5602,COWELL,SA
5238,COWIRRA,SA
5609,COWLEDS LANDING,SA
5432,CRADOCK,SA
5152,CRAFERS,SA
5152,CRAFERS WEST,SA
5051,CRAIGBURN FARM,SA
5114,CRAIGMORE,SA
5341,CRESCENT,SA
5235,CROMER,SA
5558,CROSS ROADS,SA
5734,CROWN POINT,SA
5008,CROYDON,SA
5008,CROYDON PARK,SA
5523,CRYSTAL BROOK,SA
5232,CUDLEE CREEK,SA
5261,CULBURRA,SA
5700,CULTANA,SA
5041,CUMBERLAND PARK,SA
5631,CUMMINS,SA
5660,CUNGENA,SA
5554,CUNLIFFE,SA
5571,CUNNINGHAM,SA
5641,CUNYARIE,SA
5440,CURNAMONA,SA
5580,CURRAMULKA,SA
5214,CURRENCY CREEK,SA
5269,CUSTON,SA
5222,CUTTLEFISH BAY,SA
5223,CYGNET RIVER,SA
5461,DALKEY,SA
5417,DANGGALI,SA
5642,DARKE PEAK,SA
5047,DARLINGTON,SA
5700,DAVENPORT,SA
5355,DAVEYSTON,SA
5113,DAVOREN PARK,SA
